video_label,video_id,title,channel_name,comment_id,text,parent_id,author,author_channel_id,likes,timestamp,negative,neutral,positive,compound,anger_score,disgust_score,fear_score,joy_score,neutral_score,sadness_score,surprise_score,emotion,sentiment_class,optimism_score,detected_language,translated_text,emotion_polarity,majority_emotion_polarity,emotionally_oppositional,emotionally_opposed_to_parent
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugw715ubb8koafi7B8N4AaABAg.A1QF1SigH21A1QQHo0bs1g,Shalom from Israel thanks for your support ❤,Ugw715ubb8koafi7B8N4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,2,2024-04-20,0.0,0.38,0.62,0.8689,0.066015363,0.008326021,0.010026485,0.022131786,0.020966806,0.015196797,0.003762771,joy,positive,0.8966561,en,Shalom from Israel thanks for your support ❤,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugw715ubb8koafi7B8N4AaABAg.A1QF1SigH21A1bJ7nmchhJ,Thank you for support,Ugw715ubb8koafi7B8N4AaABAg,user 3115,UCSgvpFdOC0DAW0I_guS7V7w,2,2024-04-20,0.0,0.278,0.722,0.6369,0.580770016,0.005802715,0.004452731,0.104457982,0.4347465,0.037637044,0.058479752,joy,positive,0.27713498,en,Thank you for support,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgzA8eyZ6PDUWTfSLK94AaABAg.A16as7IXnbPA17yAqXkHW4,Shalom from Israel thanks for your support ❤,UgzA8eyZ6PDUWTfSLK94AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,3,2024-03-20,0.0,0.38,0.62,0.8689,0.066015363,0.008326021,0.010026485,0.022131786,0.020966806,0.015196797,0.003762771,joy,positive,0.8966561,en,Shalom from Israel thanks for your support ❤,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugx_9dN3gF2-gB-g34J4AaABAg,LOVE YOU ISRAEL - NEW BORN ZIONIST HERE !!!,root,user 3137,UCrIq_W8xdviDKppHXWAbtqQ,14,2024-03-20,0.0,0.579,0.421,0.7788,0.04802148,0.002664826,0.005746251,0.026811531,0.33673456,0.018441409,0.12311792,joy,positive,0.9067256,vi,LOVE YOU ISRAEL - NEW BORN ZIONIST HERE !!!,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugx_9dN3gF2-gB-g34J4AaABAg.A0tSm4gf0_bA0uCgMOn8YE,Shalom from Israel thanks for your support ❤,Ugx_9dN3gF2-gB-g34J4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,4,2024-03-20,0.0,0.38,0.62,0.8689,0.066015363,0.008326021,0.010026485,0.022131786,0.020966806,0.015196797,0.003762771,joy,positive,0.8966561,en,Shalom from Israel thanks for your support ❤,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugy2aFnzJZEjrOd4XlZ4AaABAg,I live in Canada and I support Israel ❤,root,user 3150,UCp5Sl9TtpDG2KxZ4wsOQaBQ,80,2024-03-20,0.0,0.537,0.463,0.7845,0.323568076,0.04518941,0.016955454,0.060243394,0.026020613,0.042217065,0.000972221,joy,positive,0.5739714,it,I live in Canada and I support Israel ❤,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugy2aFnzJZEjrOd4XlZ4AaABAg.A0_zn___4tUA4REiB8oKw9,no other way. The justice is with Israel! Thank you,Ugy2aFnzJZEjrOd4XlZ4AaABAg,user 3151,UCwJxdnYWgXGS6XbJGpUAbrg,0,2024-06-20,0.143,0.455,0.402,0.6114,0.654367387,0.005824803,0.00103226,0.265691459,0.12841107,0.02819127,0.03887219,joy,positive,0.05174981,en,no other way. The justice is with Israel! Thank you,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwUYW2BCnid5I_Bvat4AaABAg,This is hilarious 😂😂😂😂😂😂😂😂😂😂,root,user 3152,UCQNycqOR_5VKE13D6phvE3Q,1,2024-03-20,0.207,0.349,0.444,0.9829,0.014366057,0.018453186,0.007722645,0.019833123,0.040093023,0.009649745,0.00564448,joy,positive,0.95615107,en,This is hilarious 😂😂😂😂😂😂😂😂😂😂,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwUYW2BCnid5I_Bvat4AaABAg.A0_MrTKYFRlA1DVWiGO8ab,@BlueZone-us5zd I♥️🇩🇪,UgwUYW2BCnid5I_Bvat4AaABAg,user 3152,UCQNycqOR_5VKE13D6phvE3Q,1,2024-04-20,0.0,0.417,0.583,0.6369,0.027869333,0.001241673,0.009960773,0.012795345,0.10243493,0.035348196,0.021465588,joy,positive,0.9239872,de,@BlueZone-us5zd I♥️🇩🇪,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwUYW2BCnid5I_Bvat4AaABAg.A0_MrTKYFRlA1eFvdTbFZF,Your mother is hilarious,UgwUYW2BCnid5I_Bvat4AaABAg,user 2951,UC0dNjQeaiyHr6cpaN2Rkg9A,0,2024-04-20,0.0,0.526,0.474,0.4019,0.013901747,0.013816197,0.001091081,0.022048967,0.06299535,0.008119418,0.028029123,joy,positive,0.9559298,en,Your mother is hilarious,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwUYW2BCnid5I_Bvat4AaABAg.A0_MrTKYFRlA1eWXpP-K2i," @DocJon1  this concert ting is hilarious, and so is 1940",UgwUYW2BCnid5I_Bvat4AaABAg,user 3152,UCQNycqOR_5VKE13D6phvE3Q,0,2024-04-20,0.0,0.748,0.252,0.4019,0.014981547,0.001910982,0.000424216,0.020711385,0.006778348,0.007872932,0.008389214,joy,positive,0.9564341,en," @DocJon1  this concert ting is hilarious, and so is 1940",positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwUYW2BCnid5I_Bvat4AaABAg.A0_MrTKYFRlA3sLwoDz_7j, @Ladterchannel  You are so funny**I g disrespectful.,UgwUYW2BCnid5I_Bvat4AaABAg,user 3153,UCWwoxC4IUVURKj7UgdKwTlA,0,2024-06-20,0.0,1.0,0.0,0.0,0.006724296,0.13823895,0.017874336,0.915452719,0.07283918,0.014424105,0.19566934,joy,neutral,0.06339887,it,@Ladterchannel  You are so funny**I g disrespectful.,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugzps_cpw_armqzXWHJ4AaABAg.A-Rk2bXdDAMA00GZDU4O_R,God bless you,Ugzps_cpw_armqzXWHJ4AaABAg,user 3173,UCqF1mbQuACsGzwjFjiJHT9Q,1,2024-03-20,0.0,0.169,0.831,0.5994,0.611965179,0.010185994,0.004195139,0.061657257,0.36677915,0.035913087,0.13235873,joy,positive,0.2904645,en,God bless you,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgxcjYaMhangrHE46oJ4AaABAg.A-7jY_rl5DXA-7sjsTzPf_,Shalom from Israel thanks for your support and your empathy you are beautiful soul ❤,UgxcjYaMhangrHE46oJ4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,1,2024-03-20,0.0,0.467,0.533,0.9287,0.036621563,0.007600542,0.004732586,0.014859086,0.02226304,0.013657738,0.00235936,joy,positive,0.93486166,en,Shalom from Israel thanks for your support and your empathy you are beautiful soul ❤,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwkOzF_tUCqdylKJwh4AaABAg,Celebrando la vida a 2 kilómetros de un campo de concentración... en varsovia la organización militar  judía no deja viv@ ni a un@,root,user 3185,UCaIZrfF0-Wfsr_keDgb8FEQ,0,2024-03-20,0.091,0.909,0.0,-0.296,0.169908762,0.005192958,0.06360506,0.225414172,0.1866124,0.163477182,0.17129329,joy,negative,0.44119987,es,Celebrating life 2 kilometers from a concentration camp ... In Warsaw the Jewish military organization does not leave a alive or a@,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgxLNUbFpt7rzCd6B-J4AaABAg.9zL7gkBLkpAA-97KLkuOdD, @lizelwagner1892  hahah tolol,UgxLNUbFpt7rzCd6B-J4AaABAg,user 3196,UCbDtqe8bhwlRnMxxz5diOJA,0,2024-03-20,0.0,1.0,0.0,0.0,0.015944298,0.005128673,0.002305225,0.02702558,0.31156233,0.014306962,0.12486423,joy,neutral,0.94272316,en, @lizelwagner1892  hahah tolol,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgxLNUbFpt7rzCd6B-J4AaABAg.9zL7gkBLkpAA-eGdz73PvE,you sound cheap .. as cheap as a pelestinian life 🤣 @InakAyuk ,UgxLNUbFpt7rzCd6B-J4AaABAg,user 3198,UCTFVY9_miyryDo1r3UxSp0A,1,2024-03-20,0.0,0.814,0.186,0.4939,0.020136293,0.00555627,0.03576949,0.749593854,0.08705257,0.209266976,0.013233621,joy,positive,0.021002814,en,you sound cheap .. as cheap as a pelestinian life 🤣 @InakAyuk ,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyYoCBuuGdb6MZPPe54AaABAg,I love you forever 😢❤. I will always stand by Israelis side and I am proud of BiBi fighting for the sovereignty of Israel ❤,root,user 3205,UCjGR_qSzwan9rvjYlaFLKiA,4,2024-03-20,0.126,0.519,0.354,0.9022,0.502861381,0.007390412,0.010422982,0.051928699,0.019717935,0.041440945,0.001063798,joy,positive,0.40376896,en,I love you forever 😢❤. I will always stand by Israelis side and I am proud of BiBi fighting for the sovereignty of Israel ❤,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyYoCBuuGdb6MZPPe54AaABAg.9ys93BGE8X39yszWZz9Of8,Thank you so much from Israel ❤,UgyYoCBuuGdb6MZPPe54AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,1,2024-03-20,0.0,0.472,0.528,0.7717,0.04014593,0.003201174,0.006089218,0.022419389,0.085395075,0.014551058,0.012396791,joy,positive,0.9228836,en,Thank you so much from Israel ❤,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv49yyEMd7DDxq,"Never stop dancing      remembering your beautiful friends, taken way too soon,    Sending you so much love, and strength     Xxx",UgyR4Av39UgzLsRWz-J4AaABAg,user 3213,UCvj_VOcWWlCabgvxbse52aQ,52,2024-03-20,0.0,0.458,0.542,0.9483,0.1623137,0.000646445,0.000990204,0.013559557,0.04995521,0.384346455,0.06256029,joy,positive,0.43978032,en,"Never stop dancing      remembering your beautiful friends, taken way too soon,    Sending you so much love, and strength     Xxx",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv49z2-dAxN2uE,​ @jowivah6911  thank you!❤🙏,UgyR4Av39UgzLsRWz-J4AaABAg,user 3209,UC_Ut95XCHQfeC3i9PAiysNg,1,2024-03-20,0.0,0.417,0.583,0.7901,0.042689331,0.003791825,0.00270939,0.026823128,0.17536294,0.017934285,0.06430847,joy,positive,0.9125532,fi,​ @jowivah6911  thank you!❤🙏,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A1FezVBUyOh,made me tear up. om shanti. bless you all,UgyR4Av39UgzLsRWz-J4AaABAg,user 3236,UCfF4DLDpiRqxu7HdsYpBGMQ,5,2024-04-20,0.0,0.741,0.259,0.4215,0.038108926,0.001202039,0.002683729,0.010541868,0.06430887,0.029752769,0.043092836,joy,positive,0.92159647,en,made me tear up. om shanti. bless you all,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A79y2nkYLRT, @aristapowers6361  thank you so much❤,UgyR4Av39UgzLsRWz-J4AaABAg,user 3209,UC_Ut95XCHQfeC3i9PAiysNg,0,2024-08-20,0.0,0.365,0.635,0.7884,0.04068625,0.001497877,0.0052157,0.022831218,0.087823234,0.01854549,0.032262426,joy,positive,0.91793704,en, @aristapowers6361  thank you so much❤,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A7JG4F10-uI,"Te mando mucho amor para que sane tu corazón y puedas brillar y bailar otra vez!!
Que en paz descansen!
🎗️♥️✡️💃🏽🙏🏽",UgyR4Av39UgzLsRWz-J4AaABAg,user 3263,UCY-ZYdwB-IIw3jR8Qh-gzMw,3,2024-08-20,0.0,0.794,0.206,0.8772,0.042706814,0.011598975,0.030504111,0.022649003,0.21503417,0.012920425,0.040759783,joy,positive,0.92172366,es,"I send you a lot of love to heal your heart and you can shine and dance again !!
May they rest!
🎗️ ♥ ️✡️💃🏽🙏🏽",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A7daZtXkFIL,Muahaha,UgyR4Av39UgzLsRWz-J4AaABAg,user 1622,UCG3IsMtEeS_WsVpYDZZum4g,0,2024-09-20,0.0,1.0,0.0,0.0,0.028180145,0.004973957,0.001716436,0.030364012,0.3014157,0.014512858,0.032207705,joy,neutral,0.926943,so,Muahaha,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A8g0_T0vTxc,I am an Indian Hindu and wanna say.. Am Yisrael Chai ❤️,UgyR4Av39UgzLsRWz-J4AaABAg,user 3275,UCcmzV8MSQqKUD1k241FapRA,1,2024-10-20,0.0,1.0,0.0,0.0,0.040655445,0.004982401,0.061983727,0.015959864,0.13565812,0.02031225,0.06143109,joy,neutral,0.92307234,id,I am an Indian Hindu and wanna say.. Am Yisrael Chai ❤️,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A8kPW_s6NAG,"you will have cute babies one day and always remember your friends with lots of emotions, love, passion. They are always with you and one day in eternity you will be all together again... God is good and faithful, even in all this pain... He will remain good and faithful, even if human beings decide to continue doing evil.... But Those who have gone in front of us, will be waiting!!....",UgyR4Av39UgzLsRWz-J4AaABAg,user 3277,UCedhZQ-pMEIo4uyL3dEl0oA,2,2024-10-20,0.061,0.717,0.222,0.8572,0.853951991,0.006028642,0.005579535,0.039170593,0.30251148,0.045392163,0.014381737,joy,positive,0.061485182,en,"you will have cute babies one day and always remember your friends with lots of emotions, love, passion. They are always with you and one day in eternity you will be all together again... God is good and faithful, even in all this pain... He will remain good and faithful, even if human beings decide to continue doing evil.... But Those who have gone in front of us, will be waiting!!....",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A9I0BxsqQrK,Love to you from Australia. We will never forget this. The Jewish people are great and I support them.,UgyR4Av39UgzLsRWz-J4AaABAg,user 2900,UCP8hthN_t1qGp6xD0p6X1Cw,3,2024-10-20,0.0,0.542,0.458,0.913,0.403871983,0.011338751,0.001378985,0.038045377,0.12379979,0.029980317,0.006073929,joy,positive,0.5281024,en,Love to you from Australia. We will never forget this. The Jewish people are great and I support them.,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A9JYmXTuPuf,"Quel est le titre de la chanson? J'aimerais la connaître, merci beaucoup...! Courage et espoir pour Israël.. Je vous souhaite mes meilleures amitiés de France.",UgyR4Av39UgzLsRWz-J4AaABAg,user 3289,UCkUnoq0HQGORJcvk6XWbVZw,1,2024-10-20,0.0,0.873,0.127,0.5411,0.284526408,0.031619634,0.020930657,0.097667128,0.09477969,0.037092399,0.021686189,joy,positive,0.58071405,fr,"What is the title of the song? I would like to know it, thank you very much ...! Courage and hope for Israel .. I wish you my best friendships in France.",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A9KK9GQlJJM," @jeanpierre3193  Very nice, merci!",UgyR4Av39UgzLsRWz-J4AaABAg,user 2900,UCP8hthN_t1qGp6xD0p6X1Cw,0,2024-10-20,0.0,0.371,0.629,0.5244,0.026135201,0.002436113,0.000447585,0.01690843,0.040927373,0.009213619,0.016819282,joy,positive,0.9477428,pl,"@Jeanpierre3193 very nice, thank you!",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyR4Av39UgzLsRWz-J4AaABAg.9ykhghSyQv4A9UyLDvRcwh," @JohnDeGreek  *sister 
Thank you so much❤🙏",UgyR4Av39UgzLsRWz-J4AaABAg,user 3209,UC_Ut95XCHQfeC3i9PAiysNg,0,2024-10-20,0.0,0.501,0.499,0.7884,0.022516306,0.001706343,0.00117825,0.013993145,0.045630246,0.020672221,0.03471961,joy,positive,0.9428184,en," @JohnDeGreek  *sister 
Thank you so much❤🙏",positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugzhw_wRznw5IIisyPV4AaABAg,Jewish people are so beautiful,root,user 3299,UCk7NPBde2hY0ZaK2ABqonNQ,5,2024-03-20,0.0,0.445,0.555,0.7177,0.031640209,0.04315491,0.003720828,0.017457899,0.3158913,0.017298652,0.034272023,joy,positive,0.9336031,en,Jewish people are so beautiful,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwVmelNzJLtdgrqMx54AaABAg.9yeJ_qWgpCi9yfGirK0XuY,To see the light of Efrat Gosh,UgwVmelNzJLtdgrqMx54AaABAg,user 3302,UCsMf9apZ1PvqPwsV8qcJYxw,2,2024-03-20,0.0,1.0,0.0,0.0,0.253683507,0.16491042,0.07317591,0.040190365,0.013567598,0.052277721,0.03612171,joy,neutral,0.6538484,en,To see the light of Efrat Gosh,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgxB7JKx9EKIe9CqNvp4AaABAg,7 oktabrdan oldin falastinga isroil qancha zulm qildi nega faqat kozizga 7oktabr korinadi,root,user 3329,UCFdA6V7NYzhQ71vjYp31GHQ,1,2024-03-20,0.0,1.0,0.0,0.0,0.112783074,0.0205331,0.056227814,0.226682335,0.23078561,0.122030355,0.14296447,joy,neutral,0.5385042,so,"How much wrong with the Israeli has been blind to Palestine before October 7, 7OZ-in-laws",positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgwKfykDgkOpDWxtm6F4AaABAg,"I took a vow that I will go to that location on 7/10/24 and dance, to celebrate the lives of those taken that day. Even if it's only me and the wilderness.

Celebrate life, because they wanted to.",root,user 3336,UCRfrUx9qIAKlMy78iGKNr3Q,5,2024-03-20,0.0,0.829,0.171,0.8126,0.408125848,0.0066686,0.001179882,0.030370142,0.1183522,0.030141167,0.011412944,joy,positive,0.5313628,en,"I took a vow that I will go to that location on 7/10/24 and dance, to celebrate the lives of those taken that day. Even if it's only me and the wilderness.

Celebrate life, because they wanted to.",positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyUZz5cF4SLgu7U0DB4AaABAg.9y98IUH4Kuc9y9cpNDel1e,Thank you from Israel,UgyUZz5cF4SLgu7U0DB4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,2,2024-03-20,0.0,0.545,0.455,0.3612,0.184705138,0.003916172,0.003272024,0.145255193,0.39694437,0.041835573,0.106618546,joy,positive,0.6282041,en,Thank you from Israel,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugxwy6xlmt7aYaSy4-h4AaABAg,Beautiful song. I suppose I could  get the cell phone song app to find the name of the song. I would like to see the words in English.,root,user 3343,UCcys7aLrhvsJObGid8r49rQ,2,2024-03-20,0.0,0.802,0.198,0.7506,0.023408616,0.005874929,0.0008134,0.013292966,0.14544341,0.013358586,0.014468507,joy,positive,0.94993985,en,Beautiful song. I suppose I could  get the cell phone song app to find the name of the song. I would like to see the words in English.,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugxwy6xlmt7aYaSy4-h4AaABAg.9y7FrboTQ-w9y9d3un6FjC,The name of the song is to see the light . The singer is efrat gosh,Ugxwy6xlmt7aYaSy4-h4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,1,2024-03-20,0.0,1.0,0.0,0.0,0.027452292,0.014132616,0.005722432,0.013217629,0.31215113,0.017524537,0.034116477,joy,neutral,0.9418055,en,The name of the song is to see the light . The singer is efrat gosh,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugxwy6xlmt7aYaSy4-h4AaABAg.9y7FrboTQ-w9y9gMlhNMCF,Thank you so much! The song is made even more beautiful by knowing what the song is about. @shuligamzoo4728 ,Ugxwy6xlmt7aYaSy4-h4AaABAg,user 3343,UCcys7aLrhvsJObGid8r49rQ,2,2024-03-20,0.0,0.696,0.304,0.7897,0.027800621,0.001888322,0.00083427,0.011656077,0.038045414,0.010177758,0.040095747,joy,positive,0.9503656,en,Thank you so much! The song is made even more beautiful by knowing what the song is about. @shuligamzoo4728 ,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugxwy6xlmt7aYaSy4-h4AaABAg.9y7FrboTQ-w9y9kh-tXMUZ, @RobertrgGreer   you are very welcome. Its beautiful song and beautiful words,Ugxwy6xlmt7aYaSy4-h4AaABAg,user 2719,UC8txPAYOUfT6XiEG8aglcGw,0,2024-03-20,0.0,0.381,0.619,0.9073,0.020390229,0.000570593,0.0004758,0.013191116,0.011936125,0.011586499,0.013492808,joy,positive,0.95483214,en, @RobertrgGreer   you are very welcome. Its beautiful song and beautiful words,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugwfhmf_hBAp5sPz71R4AaABAg.9y1yqIpw0b99y8r7GHnI_H, @khalidwarsaw  fun fact israel is one of the most expensive place for tourism. Don't go there unless you are deeply in an Abrahamic religion.,Ugwfhmf_hBAp5sPz71R4AaABAg,user 3338,UC_EtXBkZ2rAn6FTFtss8HNg,0,2024-03-20,0.0,0.87,0.13,0.5106,0.437232345,0.025789684,0.011261028,0.185875505,0.3913339,0.242556036,0.11286067,joy,positive,0.13433608,en, @khalidwarsaw  fun fact israel is one of the most expensive place for tourism. Don't go there unless you are deeply in an Abrahamic religion.,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgzxlP_6r5i64VNjYdR4AaABAg.9y1kXmrdvXr9yKDPtTxl2E,⁠ @walaby62  we love you🇮🇱❤🇫🇷,UgzxlP_6r5i64VNjYdR4AaABAg,user 3353,UCU9AyJ5AtJknfrGrCxsSQLg,1,2024-03-20,0.0,0.543,0.457,0.6369,0.028276399,0.00690801,0.003492641,0.016180586,0.052518897,0.030000962,0.003879446,joy,positive,0.92554206,so,⁠ @walaby62  we love you🇮🇱❤🇫🇷,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgxJCDJXUA4dK8NvW5p4AaABAg.9y-7KPuFrRc9y8phQebF1D,:face-blue-smiling:more like religion of pieces,UgxJCDJXUA4dK8NvW5p4AaABAg,user 3338,UC_EtXBkZ2rAn6FTFtss8HNg,1,2024-03-20,0.0,0.615,0.385,0.3612,0.017931709,0.002983008,0.002834033,0.011976244,0.22227527,0.017772483,0.33653563,joy,positive,0.95231956,en,:face-blue-smiling:more like religion of pieces,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,UgyLw6q0AkL2jq3yeKJ4AaABAg,"I am a Christian from Germany. 
Am Ysrael Chai",root,user 3364,UC4q5HUCzBqyQu_Zos1qZIPw,4,2024-03-20,0.0,1.0,0.0,0.0,0.175832435,0.002551872,0.009270421,0.067273475,0.01753483,0.087143861,0.005847733,joy,neutral,0.6697503,en,"I am a Christian from Germany. 
Am Ysrael Chai",positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugyrnon0HyNvnjhuhdN4AaABAg.9xm7FGSXmsw9xn1d6o-0d5,Humpty Dumpty killed a gazillion dinosaurs! OMG!,Ugyrnon0HyNvnjhuhdN4AaABAg,user 3370,UC0XM3E3Cy3LQTLdyuJNx3VQ,2,2024-03-20,0.459,0.541,0.0,-0.7256,0.030976187,0.006436567,0.003625491,0.08771769,0.06070374,0.036575459,0.4288297,joy,negative,0.8447307,en,Humpty Dumpty killed a gazillion dinosaurs! OMG!,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugyas3FCDMhg5JXztad4AaABAg.9xkod5Ne5Sw9xoWz8TXv_k,Mucho gracias ❤,Ugyas3FCDMhg5JXztad4AaABAg,user 3373,UCjHbLee80R5mIozXDzjJ8rg,0,2024-03-20,0.0,0.417,0.583,0.6369,0.033533622,0.011824388,0.003847373,0.013140986,0.4160252,0.012171195,0.01089722,joy,positive,0.9411542,es,Thank you very much ❤,positive,neutral,True,True
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugz4xwI6dgH5rfErLRx4AaABAg,2:42 Mia Schem has been released after 54 days.🙏🇮🇱,root,user 3375,UCz4HjeAbgrJNXgkJRY9CSXQ,9,2024-03-20,0.18,0.82,0.0,-0.296,0.088315681,0.002035492,0.002610757,0.024543336,0.36906326,0.069500543,0.09200847,joy,negative,0.8176405,en,2:42 Mia Schem has been released after 54 days.🙏🇮🇱,positive,neutral,True,False
Video 11,4iEq2hUZMMQ,"Nova Festival, Israel.  October 7",StandWithUs,Ugyai14ke9skgWUlm1J4AaABAg,"I am, from Indonesian, I Support Israel. 😢",root,user 3386,UCO7_Jh22wNAtNcK3PocrPpQ,2,2024-03-20,0.242,0.547,0.211,-0.1027,0.572164536,0.14994818,0.13382965,0.160756454,0.053020418,0.060897157,0.001196079,joy,negative,0.2061819,en,"I am, from Indonesian, I Support Israel. 😢",positive,neutral,True,False
